Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return_pct,sma_21,sma_200
2025-10-15 00:00:00-03:00,28.249582983897028,28.36239409045707,27.8923511004217,27.96755790710449,40261000,0.0,0.0,-0.9983335929358702,29.266668138049898,
2025-10-16 00:00:00-03:00,27.95815753220932,28.02396326557058,27.647929222740707,27.68553352355957,28660900,0.0,0.0,-0.9751143591478519,29.165049325852166,
2025-10-17 00:00:00-03:00,27.732537815609103,28.15557724527932,27.553920968295927,27.94875717163086,36238600,0.0,0.0,0.7796594652079004,29.08984238760812,
2025-10-20 00:00:00-03:00,27.92055432532964,28.10857044550076,27.71373426214818,27.96755790710449,31442800,0.0,0.0,0.1683475952058983,29.031198955717542,
2025-10-21 00:00:00-03:00,28.164977191243278,28.19318041824305,27.70433524201137,27.74193954467773,25509900,0.0,0.0,-1.5019988963352424,28.947934196108864,
2025-10-22 00:00:00-03:00,27.976961325129217,28.23078499134312,27.84534985067987,28.061569213867188,27088800,0.0,0.0,0.302419865240957,28.856164023989724,
2025-10-23 00:00:00-03:00,28.691425285446016,28.87944141048834,28.30599016707673,28.381196975708008,40060800,0.0,0.0,-1.0812579251522028,28.747382663545153,
2025-10-24 00:00:00-03:00,28.48460661504379,28.62562095708677,28.023964665433088,28.05216789245605,24370300,0.0,0.0,-1.5181488318653946,28.634572347005207,
2025-10-27 00:00:00-03:00,28.352995029690646,28.352995029690646,27.911155233174817,28.20258140563965,24771400,0.0,0.0,-0.5305034755357873,28.533848898751394,
2025-10-28 00:00:00-03:00,28.108572197303417,28.531611631928904,27.97696072567408,28.19318008422852,25324800,0.0,0.0,0.30100385864928125,28.452374776204426,
2025-10-29 00:00:00-03:00,28.28718787420029,28.352993607287303,28.01456207361496,28.22138214111328,24854900,0.0,0.0,-0.2326344116624835,28.38791175115676,
2025-10-30 00:00:00-03:00,28.12737391104154,28.352994341642862,27.976960290640665,28.099170684814453,22657200,0.0,0.0,-0.10026967436166104,28.321210407075426,
2025-10-31 00:00:00-03:00,28.202579402122176,28.28718728377428,27.779539993861658,27.96755790710449,29516300,0.0,0.0,-0.8333333333333411,28.26167161124093,
2025-11-03 00:00:00-03:00,28.089768830584347,28.644419712836186,28.014562022469104,28.29658889770508,54977300,0.0,0.0,0.7362825531534709,28.22138223193941,
2025-11-04 00:00:00-03:00,28.202579592870286,28.44700216451044,28.11797171064594,28.43760108947754,35035200,0.0,0.0,0.8333333333333349,28.200342178344727,
2025-11-05 00:00:00-03:00,28.437601708514475,29.095662630568302,28.399997407564307,29.00165367126465,40375900,0.0,0.0,1.9834723354371042,28.201237542288645,
2025-11-06 00:00:00-03:00,29.12386395883669,29.405890835736948,29.04865715027764,29.15206718444824,43435700,0.0,0.0,0.09683888666493781,28.21735327584403,
2025-11-07 00:00:00-03:00,29.349484872988327,30.251968383789062,29.001654050015546,30.251968383789062,97315600,0.0,0.0,3.0749551983835053,28.305542355492,
2025-11-10 00:00:00-03:00,30.364778086917934,30.59979959468997,30.01694725953553,30.42118453979492,41064200,0.0,0.0,0.1857627699946418,28.413876124790736,
2025-11-11 00:00:00-03:00,30.5904007454982,31.436476033773324,30.505792858056324,31.210857391357425,68221300,0.0,0.0,2.028272368908189,28.546831221807572,
2025-11-12 00:00:00-03:00,31.26725944574701,31.26725944574701,30.15796124145408,30.41178131103516,67646400,0.0,0.0,-2.736018921633412,28.6511359441848,
2025-11-13 00:00:00-03:00,30.421185710577284,30.96643376479801,30.383581407212063,30.543397903442383,38517200,0.0,0.0,0.4017338246701104,28.773794991629465,
2025-11-14 00:00:00-03:00,30.646803453347864,31.182652208973217,30.62800488836421,30.74081420898437,27371300,0.0,0.0,0.3067555015309021,28.919284548078263,
2025-11-17 00:00:00-03:00,30.79721365605752,31.098044454542134,30.76901222557028,30.91002655029297,63708200,0.0,0.0,0.36630876901833237,29.060297375633603,
2025-11-18 00:00:00-03:00,30.74081148316179,31.18264944397236,30.712606465899984,31.013437271118164,26520500,0.0,0.0,0.8868529319914198,29.205339250110445,
2025-11-19 00:00:00-03:00,30.834820286062257,31.00403605406936,30.590399502353957,30.85362243652344,48719300,0.0,0.0,0.06097700679540772,29.35351462591262,
2025-11-21 00:00:00-03:00,30.609203469968715,30.778419248021525,30.42118554033852,30.618602752685547,40869300,0.0,0.0,0.03070737442107324,29.475278127761115,
2025-11-24 00:00:00-03:00,30.609200938474533,30.787815984472047,30.42118302439411,30.59039878845215,38665600,0.0,0.0,-0.06142646474234215,29.580478214082262,
2025-11-25 00:00:00-03:00,30.411781611008838,30.49638949708493,30.16736082131322,30.34597587585449,28431100,0.0,0.0,-0.21638237442336453,29.689707165672665,
2025-11-26 00:00:00-03:00,30.439985509797303,30.46818694206988,30.17675899272717,30.29897117614746,25042100,0.0,0.0,-0.46325361621626204,29.78953524998256,
2025-11-27 00:00:00-03:00,30.345975015757745,30.45878791809082,30.270770000345863,30.45878791809082,16087400,0.0,0.0,0.3717557345726918,29.89742133730934,
2025-11-28 00:00:00-03:00,30.33657872498644,30.37418302947212,29.415294781950408,29.885337829589844,60420500,0.0,0.0,-1.487448203989246,29.97665732247489,
2025-12-01 00:00:00-03:00,30.03574899643796,30.242565481848636,29.67851530542889,29.941740036010746,29489100,0.0,0.0,-0.3129902318679074,30.0643987201509,
2025-12-02 00:00:00-03:00,30.016948096075268,30.1485595703125,29.55630614317311,30.1485595703125,25574100,0.0,0.0,0.43845721362472667,30.168255942208425,
2025-12-03 00:00:00-03:00,30.22376622408293,30.552794888423943,30.22376622408293,30.37417984008789,36630000,0.0,0.0,0.4976666868376862,30.267188844226656,
2025-12-04 00:00:00-03:00,30.54339661971177,30.78781740902528,30.50579231792705,30.57159805297852,33009700,0.0,0.0,0.09233234148080183,30.36880774725051,
2025-12-05 00:00:00-03:00,30.55279591947791,30.93823104763173,29.49049949645996,29.49049949645996,74495100,0.0,0.0,-3.4769204946664676,30.39208611987886,
2025-12-08 00:00:00-03:00,29.67851657723937,30.073352793496134,29.60330976428912,29.763124465942383,30271600,0.0,0.0,0.28508125897336123,30.421184085664294,
2025-12-09 00:00:00-03:00,29.71611985095892,29.988743866058613,29.452895118214567,29.951141357421875,23863000,0.0,0.0,0.7908889439190112,30.40685898917062,
2025-12-10 00:00:00-03:00,29.96994166155185,30.0733516979934,29.650314062960483,30.026348114013672,22123700,0.0,0.0,0.1882100842865004,30.388057254609606,
2025-12-11 00:00:00-03:00,29.96994267555864,29.98874482701541,29.37768924924547,29.52810287475586,64927900,0.0,0.0,-1.4742764295078727,30.30792608715239,
2025-12-12 00:00:00-03:00,29.52810135515427,29.819527515449032,29.46229562151401,29.69731712341309,39659900,0.0,0.0,0.5730668769506989,30.27390398297991,
2025-12-15 00:00:00-03:00,29.781923787170957,29.98874205486153,29.697315906508518,29.80072593688965,31898900,0.0,0.0,0.06313275748422598,30.238538651239303,
2025-12-16 00:00:00-03:00,29.640911738922284,29.640911738922284,28.776032561397223,28.898242950439453,52661900,0.0,0.0,-2.505553118690383,30.150797162737167,
2025-12-17 00:00:00-03:00,29.01105434647008,29.217872619628903,28.97345004603844,29.217872619628903,39337100,0.0,0.0,0.7128947148519901,30.070218404134113,
2025-12-18 00:00:00-03:00,29.330685259723374,29.4058920714428,28.982852634851163,29.04865837097168,34311000,0.0,0.0,-0.9615421060038147,29.97665750412714,
2025-12-19 00:00:00-03:00,29.208471842599597,29.368286534921545,29.11446288363284,29.15206718444824,45807700,0.0,0.0,-0.1931106100151862,29.89563106355213,
2025-12-22 00:00:00-03:00,29.37768780530227,29.640912533543613,29.23667526245117,29.23667526245117,35896900,0.0,0.0,-0.4799987792968855,29.829824992588588,
2025-12-23 00:00:00-03:00,29.6266477779224,29.646043736428435,29.287227752568786,29.39390182495117,35703900,0.952128,0.0,-0.7855966517571151,29.77284894670759,
2025-12-26 00:00:00-03:00,29.3939011183394,29.51027501687766,29.20964506606268,29.49087905883789,20178600,0.0,0.0,0.32992538182685854,29.73213005065918,
2025-12-29 00:00:00-03:00,29.636346543817293,29.878790482476763,29.59755647547602,29.80120849609375,20588100,0.0,0.0,0.5562829818874901,29.708427065894718,
2025-12-30 00:00:00-03:00,29.869090904199933,30.024254868660684,29.723624918730525,29.888486862182617,16880600,0.0,0.0,0.0649365527892825,29.681269872756232,
2026-01-02 00:00:00-03:00,30.024254684695,30.024254684695,29.442390746382586,29.781810760498047,21625200,0.0,0.0,-0.807493563930293,29.676340012323287,
2026-01-05 00:00:00-03:00,29.772115493044623,29.839999497832675,28.831431856123352,29.287227630615234,48211400,0.0,0.0,-1.6286644546393374,29.645172754923504,
2026-01-06 00:00:00-03:00,29.45208975835018,29.510275784282232,28.724757960248056,28.7441520690918,38095000,0.0,0.0,-2.403692556510924,29.578296207246325,
2026-01-07 00:00:00-03:00,28.773245609606107,28.928409576416016,28.637477601072533,28.928409576416016,28132900,0.0,0.0,0.5392647354252805,29.509450004214333,
2026-01-08 00:00:00-03:00,29.005991782549994,29.42299564019133,28.88961973139917,29.287227630615234,34125800,0.0,0.0,0.9695784587322107,29.44828950791132,
2026-01-09 00:00:00-03:00,29.25813482924245,29.810906717927267,29.229040890474653,29.384204864501957,27982800,0.0,0.0,0.4308888314148564,29.443227858770463,
2026-01-12 00:00:00-03:00,29.384204472483862,29.64604436879937,29.29692450704536,29.442392349243164,18947400,0.0,0.0,0.19802433927993682,29.427954900832404,
2026-01-13 00:00:00-03:00,29.442392397336448,30.37337623060062,29.442392397336448,30.19881629943848,54097100,0.0,0.0,2.5691658880630337,29.439748945690337,
2026-01-14 00:00:00-03:00,30.402470702440635,31.546804555146792,30.257004707153456,31.02312660217285,82309300,0.0,0.0,2.0414653328895147,29.48721458798363,
2026-01-15 00:00:00-03:00,30.547936277637955,30.964940148173657,30.489750250263345,30.82917213439941,26456600,0.0,0.0,0.9206378270709196,29.549170267014276,
2026-01-16 00:00:00-03:00,30.98433525560293,31.22677918765084,30.916449400881174,31.07161521911621,70947300,0.0,0.0,0.28169061170192194,29.61461303347633,
2026-01-19 00:00:00-03:00,30.994031319716477,31.236475251252557,30.94554327328942,31.197683334350582,12852900,0.0,0.0,0.6570684933926445,29.681134814307804,
2026-01-20 00:00:00-03:00,31.1976844562906,31.53710819228805,30.97463832488466,31.31406021118164,26300000,0.0,0.0,0.3730268990126162,29.796173731486004,
2026-01-21 00:00:00-03:00,31.517709757568745,32.5359734867793,31.44982575558142,32.41960144042969,93270900,0.0,0.0,2.8615394005408636,29.948637008666992,
2026-01-22 00:00:00-03:00,32.37111521818976,33.09844702276639,32.254739465888875,32.56507110595703,71516300,0.0,0.0,0.5991634408019636,30.116085234142485,
2026-01-23 00:00:00-03:00,32.92388979642419,34.40764561575315,32.8560057850432,33.9809455871582,68642600,0.0,0.0,3.210604206459277,30.346031824747723,
2026-01-26 00:00:00-03:00,34.300967339508055,34.62099511363334,33.98094326478369,34.2912712097168,39869600,0.0,0.0,-0.02826780275695169,30.586726869855607,
2026-01-27 00:00:00-03:00,34.43673458262966,35.34832613745386,34.30096657218372,35.03799819946289,47268200,0.0,0.0,1.7459948631032933,30.855493363879976,
2026-01-28 00:00:00-03:00,35.445302069336854,36.30840187415511,35.3968140228843,36.21142578125,46054700,0.0,0.0,2.161425258598393,31.175519398280553,
2026-01-29 00:00:00-03:00,36.85147501793261,37.413946675497534,36.43447118888292,36.560543060302734,58722800,0.0,0.0,-0.7894716764750934,31.497392472766695,
2026-01-30 00:00:00-03:00,36.10474870284149,36.832080474533065,35.901096694624016,36.61872863769531,45794700,0.0,0.0,1.4235798705707954,31.817880176362536,
2026-02-02 00:00:00-03:00,35.6683489156515,36.11444854736328,35.51318495226501,36.11444854736328,38505600,0.0,0.0,1.250687641210189,32.11943435668945,
2026-02-03 00:00:00-03:00,36.37628801191983,37.16180772835154,36.01747200785149,36.44417572021485,57152800,0.0,0.0,0.1866262667394003,32.46024140857515,
2026-02-04 00:00:00-03:00,36.31810232205432,36.54115029905813,35.85261040925496,36.385986328125,37955800,0.0,0.0,0.1869150691539704,32.82413827805292,
2026-02-05 00:00:00-03:00,36.26961419932195,36.473266217110336,35.78472632873957,35.8817024230957,35933100,0.0,0.0,-1.0695227528323106,33.15524746122814,
2026-02-06 00:00:00-03:00,36.08535414751275,36.14354202329389,35.348326217955915,35.54228210449219,27681100,0.0,0.0,-1.5049652576514827,33.45310719807943,
2026-02-09 00:00:00-03:00,35.55197624546687,36.318099919761096,35.44530032886885,36.1920280456543,27089800,0.0,0.0,1.8003269235111512,33.77728925432478,
2026-02-10 00:00:00-03:00,36.19202684140709,36.4441705812309,35.79441897420848,36.22111892700195,24585300,0.0,0.0,0.080382581838653,34.100085758027575,
2026-02-11 00:00:00-03:00,36.58963816160778,37.29757400662855,36.550846244220125,36.92906188964844,55863800,0.0,0.0,0.9276498623503813,34.42057364327567,
2026-02-12 00:00:00-03:00,36.89996443854408,36.89996443854408,35.6877448203304,35.98837661743164,39856000,0.0,0.0,-2.4704300803071684,34.657014120192756,
2026-02-13 00:00:00-03:00,36.03686429284043,36.03686429284043,35.42590457569192,35.7750244140625,27507000,0.0,0.0,-0.7265889635962242,34.89253089541481,
2026-02-18 00:00:00-03:00,35.949584070250694,36.25991199110968,35.73623223738491,36.065956115722656,32276700,0.0,0.0,0.3237090177303707,35.13035665239607,
2026-02-19 00:00:00-03:00,36.36658926628372,37.08422492220805,36.308401391673385,36.66722106933594,48355000,0.0,0.0,0.8266703287760394,35.39081083025251,
2026-02-20 00:00:00-03:00,36.53144821608966,36.822383880615234,36.31810008134505,36.822383880615234,51949800,0.0,0.0,0.7963978400326305,35.653111957368395,
2026-02-23 00:00:00-03:00,36.82238886499537,38.06370072390281,36.706013103671935,37.42364883422852,55061500,0.0,0.0,1.6328651881810234,35.89139992850168,
2026-02-24 00:00:00-03:00,37.68548359119514,38.46130339684854,37.68548359119514,38.3740234375,43263600,0.0,0.0,1.8270691541974373,36.168016706194194,
2026-02-25 00:00:00-03:00,38.732839403977074,38.76193519002702,37.85034368140872,38.3740234375,26012300,0.0,0.0,-0.9263869419297753,36.377210889543804,
2026-02-26 00:00:00-03:00,38.11218708768201,38.597074973528855,37.7921630067116,38.412818908691406,29919100,0.0,0.0,0.7888075809392787,36.57347506568546,
2026-02-27 00:00:00-03:00,38.71344525557453,39.05286897974784,38.14128112792969,38.14128112792969,38799000,0.0,0.0,-1.4779468059935867,36.72125044323149,
2026-03-02 00:00:00-03:00,40.05173907458621,40.274787060617584,39.2953151480971,39.88687896728516,83817000,0.0,0.0,-0.4116178500864476,36.89627202351888,
2026-03-03 00:00:00-03:00,40.439646361497374,40.73057832393104,39.518358730956905,39.71231460571289,93893800,0.0,0.0,-1.7985611181728252,37.04635638282413,
2026-03-04 00:00:00-03:00,39.71231687147196,39.92566501641542,38.72314518324048,39.275917053222656,50915600,0.0,0.0,-1.0989029415274476,37.1728891645159,
2026-03-05 00:00:00-03:00,39.30501058606597,39.537758397487806,38.77163465500042,39.46017456054688,53107600,0.0,0.0,0.394768942094932,37.33220945085798,
2026-03-06 00:00:00-03:00,40.633605931664114,41.816729846413295,40.16811031015515,40.88574600219727,87228000,0.0,0.0,0.6205210311809324,37.54371279761905,
2026-03-09 00:00:00-03:00,41.94280212318485,42.93197385417998,41.38033039992446,41.85552215576172,107124400,0.0,0.0,-0.20809283835350337,37.80416688464937,
2026-03-10 00:00:00-03:00,41.03121306640792,41.79733309273498,40.75967334245573,41.63247299194336,56706200,0.0,0.0,1.4653720438689304,38.07801310221354,
2026-03-11 00:00:00-03:00,41.9428016789096,43.52353720576205,41.92340571975425,43.44595336914063,73234300,0.0,0.0,3.5838132648798924,38.45437840053013,
2026-03-12 00:00:00-03:00,44.01811977959652,44.69696353027312,42.864087993026864,43.63990783691406,86124400,0.0,0.0,-0.8592187594022714,38.809039342971076,
2026-03-13 00:00:00-03:00,43.26169726120448,43.96963312233328,42.95136931384393,43.31988143920898,42520400,0.0,0.0,0.13449351663942422,39.14707565307617,
2026-03-16 00:00:00-03:00,43.52353533866095,44.599986979498674,43.44595150536777,44.473915100097656,40474100,0.0,0.0,2.1835996410716825,39.506354377383275,
2026-03-17 00:00:00-03:00,44.46421535706942,45.83159897659459,44.41572731086798,44.97819900512695,51025600,0.0,0.0,1.1559489893839174,39.934441157749724,
2026-03-18 00:00:00-03:00,45.288528159599466,45.72492798596517,45.14306031767727,45.57946014404297,55074700,0.0,0.0,0.6423966427397277,40.40131904965355,
2026-03-19 00:00:00-03:00,45.77341567522765,46.6753074095245,45.27882797608378,45.36610794067383,84865000,0.0,0.0,-0.8898346967238849,40.84418342227028,
2026-03-20 00:00:00-03:00,45.375809117579365,45.82190508344557,43.56232576605208,44.28965759277344,78125700,0.0,0.0,-2.393679685119122,41.20715659005301,
2026-03-23 00:00:00-03:00,43.07743906374301,44.78424653562016,42.980462963945904,44.63877868652344,65252400,0.0,0.0,3.6244949948627823,41.57936586652483,
2026-03-24 00:00:00-03:00,44.99759708263386,46.50074878207379,44.9685012940221,45.84130096435547,57455300,0.0,0.0,1.8749976363676182,41.98020644414993,
2026-03-25 00:00:00-03:00,45.094570601613896,46.11283435918954,44.900614719361215,46.06434631347656,40532900,0.0,0.0,2.1505376344086073,42.346412295386905,
2026-03-26 00:00:00-03:00,46.16132249503981,47.005030029576346,46.083742361627706,46.56863021850586,59986800,0.0,0.0,0.882357136777903,42.73663166591099,
2026-03-27 00:00:00-03:00,47.034122586814085,47.9457104350629,46.675306604973706,47.91661834716797,54170900,0.0,0.0,1.8762883451796104,43.18919354393368,
2026-03-30 00:00:00-03:00,48.24634222589705,49.15793007385836,47.99420216561867,48.168758392333984,51454300,0.0,0.0,-0.16080770061242824,43.666692461286274,
2026-03-31 00:00:00-03:00,48.55666971853548,49.02216161746647,46.209814265666665,47.19898223876953,78931700,0.0,0.0,-2.7960885448609782,44.01488785516648,
2026-04-01 00:00:00-03:00,46.25830214381279,46.617118120967056,45.35641043684066,45.93827438354492,66488400,0.0,0.0,-0.6918277269946762,44.31136213030134,
2026-04-02 00:00:00-03:00,47.80994200084229,47.96510596723777,46.50074626559295,46.6947021484375,38536900,0.0,0.0,-2.3326525942766114,44.66463761102585,
2026-04-06 00:00:00-03:00,46.53953907190628,47.51901093486821,46.43286314933203,47.46082305908203,27848100,0.0,0.0,1.979572650584938,45.045620872860866,
2026-04-07 00:00:00-03:00,47.606291131300594,48.06208691201583,46.937147203795966,47.04381942749024,33362800,0.0,0.0,-1.1815070874961187,45.33886246454148,
2026-04-08 00:00:00-03:00,43.348976639767336,45.23034025755306,43.18411283905469,45.20124816894531,87580500,0.0,0.0,4.272930234479274,45.49818275088356,
2026-04-09 00:00:00-03:00,46.103139208137534,47.08261107016735,45.608551512927775,46.4522590637207,58206500,0.0,0.0,0.757258315983712,45.72769637334915,
2026-04-10 00:00:00-03:00,46.09343972300512,47.54810333251953,46.09343972300512,47.54810333251953,42860900,0.0,0.0,3.155901616924443,45.92303684779576,
2026-04-13 00:00:00-03:00,48.246340499824974,48.72153221489623,47.76145265560563,48.27543258666992,60941100,0.0,0.0,0.06029905386306576,46.14377612159366,
2026-04-14 00:00:00-03:00,48.11057283711393,48.14936475278321,46.22920562056164,46.432861328125,58646800,0.0,0.0,-3.4871991956302195,46.29201325916109,
2026-04-15 00:00:00-03:00,46.50074571227342,46.64620984812535,45.317618170460605,45.472782135009766,61852100,0.0,0.0,-2.2106389080817133,46.339578356061665,
2026-04-16 00:00:00-03:00,45.86069793934194,47.20868569384431,45.34671425569494,47.11170959472656,54484300,0.0,0.0,2.7278513228021186,46.44117409842355,
2026-04-17 00:00:00-03:00,45.09457221910063,45.143060266552816,43.51383671623324,44.823036193847656,105186900,0.0,0.0,-0.6021479124664066,46.40515391031901,
2026-04-20 00:00:00-03:00,45.81220590371823,46.04495000111046,45.10426638403164,45.598854064941406,41904500,0.0,0.0,-0.4657095954410421,46.41623705909366,
2026-04-22 00:00:00-03:00,46.20011399786107,46.529837885562536,45.821902064786,46.22920608520508,51063000,0.0,0.0,0.06296973064905935,46.50859651111421,
2026-04-23 00:00:00-03:00,46.57646998577134,47.28455940328853,46.12408119195152,46.97968673706055,38666800,0.663103,0.0,0.865709126115367,46.62006832304455,
2026-04-24 00:00:00-03:00,46.71415496973116,46.73382453780353,45.681527031243874,46.37977981567383,34880200,0.0,0.0,-0.7157897949218923,46.64571017310733,
2026-04-27 00:00:00-03:00,46.43878758075769,47.373067659989125,46.38961178577799,46.5863037109375,31543600,0.0,0.0,0.3176571522744365,46.67056528727213,
